08:14:02.354406,329,0
08:14:02.572586,330,0
08:14:02.613558,331,0
08:14:02.615864,332,0
08:14:02.615864,333,0
08:14:02.813342,334,0
08:14:03.203788,335,0
08:14:03.337593,336,0
08:14:03.488923,337,0
08:14:03.690442,338,0
08:14:03.691058,339,0
08:14:03.696192,340,0
08:14:03.711597,341,0
08:14:03.847808,342,0
08:14:04.010730,343,0
08:14:04.987100,344,0
08:14:04.993527,345,0
08:14:04.993527,346,0
08:14:05.093967,348,0
08:14:05.093967,347,0
08:14:05.186552,349,0
08:14:05.695905,350,0
08:14:05.718680,351,0
08:14:05.903770,352,0
08:14:05.927131,353,0
08:14:05.932270,354,0
08:14:05.952400,355,0
08:14:06.092433,356,0
08:14:06.319885,357,0
08:14:06.407552,358,0
08:14:06.610576,359,0
08:14:06.660647,360,0
08:14:06.699321,361,0
08:14:06.699321,362,0
08:14:06.911141,363,0
08:14:07.245979,364,0
08:14:07.260375,365,0
08:14:07.305230,366,0
08:14:07.502129,368,0
08:14:07.502129,367,0
08:14:07.527159,369,0
08:14:07.690992,370,0
08:14:07.887125,371,0
08:14:08.185361,372,0
08:14:08.204080,373,0
08:14:08.204080,374,0
08:14:08.204080,375,0
08:14:08.568589,376,0
08:14:08.637857,377,0
08:14:08.669943,378,0
08:14:08.896410,379,0
08:14:09.061180,380,0
08:14:09.129353,381,0
08:14:09.135364,382,0
08:14:09.137753,383,0
08:14:10.970759,384,0
08:14:10.981880,385,0
08:14:11.039977,386,0
08:14:11.062049,387,0
08:14:11.098645,388,0
08:14:11.172223,389,0
08:14:11.204744,390,0
08:14:11.361098,391,0
08:14:11.361098,392,0
08:14:12.146137,393,0
08:14:12.313490,394,0
08:14:12.370815,395,0
08:14:12.433680,396,0
08:14:12.458520,398,0
08:14:12.452309,397,0
08:14:12.487941,399,0
08:14:12.496607,400,0
08:14:13.235655,401,0
08:14:13.433806,402,0
08:14:13.543830,403,0
08:14:13.623459,404,0
08:14:13.638733,405,0
08:14:13.644040,406,0
08:14:13.644040,407,0
08:14:13.648237,408,0
08:14:13.813676,409,0
08:14:14.310484,410,0
08:14:14.448723,411,0
08:14:14.613186,413,0
08:14:14.613186,412,0
08:14:14.613186,414,0
08:14:14.628411,415,0
08:14:14.663435,416,0
08:14:14.802160,417,0
08:14:15.253616,418,0
08:14:15.338766,419,0
08:14:15.339066,420,0
08:14:15.339066,421,0
08:14:15.353783,422,0
08:14:15.353783,423,0
08:14:15.647956,424,0
08:14:16.085775,425,0
08:14:16.213035,426,0
08:14:16.237182,427,0
08:14:16.282020,428,0
08:14:16.296539,429,0
08:14:16.312696,430,0
08:14:16.480761,431,0
08:14:16.877903,432,0
08:14:17.055273,433,0
08:14:17.061370,434,0
08:14:17.061370,435,0
08:14:17.106006,436,0
08:14:17.228070,437,0
08:14:17.236633,438,0
08:14:18.721085,439,0
08:14:18.721085,440,0
08:14:18.827779,441,0
08:14:18.909016,442,0
08:14:18.920376,443,0
08:14:18.920376,444,0
08:14:19.195230,445,0
08:14:19.204319,446,0
08:14:19.289024,447,0
08:14:19.289024,448,0
08:14:19.458457,449,0
08:14:19.500693,450,0
08:14:19.862076,451,0
08:14:19.862076,452,0
08:14:19.869081,453,0
08:14:19.893112,454,0
08:14:19.929333,455,0
08:14:20.061818,456,0
08:14:20.611112,457,0
08:14:20.743620,458,0
08:14:20.758066,459,0
08:14:20.760666,460,0
08:14:20.760666,461,0
08:14:20.760666,462,0
08:14:20.935250,463,0
08:14:21.387875,464,0
